DTXSID,ss_cas,ss_chemname,total_enrich_feat,SS_score,uc_chemname,uc_cas,bc_DTXSID,bc_chemname,bc_cas,sr_cor,sr_pval,PS_score,prioritization_score
DTXSID1047023,88-61-9,"2,4-Dimethylbenzenesulfonic acid",0,0,"2,4-Dimethylbenzenesulfonic acid",88-61-9,DTXSID0021961,Benzophenone,119-61-9,0.44055944055944063,0.1542157502567181,0.37500000000000006,0.37500000000000006
DTXSID7027209,557-05-1,"Octadecanoic acid, zinc salt",0,0,"Octadecanoic acid, zinc salt",557-05-1,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.44055944055944063,0.1542157502567181,0.37500000000000006,0.37500000000000006
DTXSID7027419,1592-23-0,Calcium stearate,0,0,Calcium stearate,1592-23-0,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.44055944055944063,0.1542157502567181,0.37500000000000006,0.37500000000000006
DTXSID8042422,93-56-1,Styrene glycol,0,0,Styrene glycol,93-56-1,DTXSID7024902,Dazomet,533-74-4,0.44055944055944063,0.1542157502567181,0.37500000000000006,0.37500000000000006
DTXSID9035549,32426-11-2,Octyl decyl dimethyl ammonium chloride,0,0,Octyl decyl dimethyl ammonium chloride,32426-11-2,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.44055944055944063,0.1542157502567181,0.37500000000000006,0.37500000000000006
DTXSID2036112,95-38-5,2-(8-Heptadecenyl)-2-imidazoline-1-ethanol,1,0.14285714285714285,2-(8-Heptadecenyl)-2-imidazoline-1-ethanol,95-38-5,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3076923076923077,0.3308626742508928,0.22656250000000003,0.3694196428571429
DTXSID20928696,13463-98-4,"Calcium diabieta-7,13-dien-18-oate",1,0.14285714285714285,"Calcium diabieta-7,13-dien-18-oate",13463-98-4,DTXSID7024902,Dazomet,533-74-4,0.3076923076923077,0.3308626742508928,0.22656250000000003,0.3694196428571429
DTXSID6020355,139-05-9,Sodium cyclamate,1,0.14285714285714285,Sodium cyclamate,139-05-9,DTXSID7024902,Dazomet,533-74-4,0.3076923076923077,0.3308626742508928,0.22656250000000003,0.3694196428571429
DTXSID90893286,21652-27-7,(Z)-2-(8-Heptadecenyl)-2-imidazoline-1-ethanol,1,0.14285714285714285,(Z)-2-(8-Heptadecenyl)-2-imidazoline-1-ethanol,21652-27-7,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3076923076923077,0.3308626742508928,0.22656250000000003,0.3694196428571429
DTXSID0026915,112-42-5,1-Undecanol,0,0,1-Undecanol,112-42-5,DTXSID0020315,Chloropicrin,76-06-2,0.43356643356643365,0.16144642634982315,0.3671875000000001,0.3671875000000001
DTXSID5051361,244149-17-5,"3,6,9,12,15,18,21,24,27-Nonaoxanonacosan-1-ol, 29-(4-nonylphenoxy)-",0,0,"3,6,9,12,15,18,21,24,27-Nonaoxanonacosan-1-ol, 29-(4-nonylphenoxy)-",244149-17-5,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.43356643356643365,0.16144642634982315,0.3671875000000001,0.3671875000000001
DTXSID5051361,244149-17-5,"3,6,9,12,15,18,21,24,27-Nonaoxanonacosan-1-ol, 29-(4-nonylphenoxy)-",0,0,"3,6,9,12,15,18,21,24,27-Nonaoxanonacosan-1-ol, 29-(4-nonylphenoxy)-",244149-17-5,DTXSID0021961,Benzophenone,119-61-9,0.43356643356643365,0.16144642634982315,0.3671875000000001,0.3671875000000001
DTXSID6041214,68630-96-6,"1-(2-Carboxylethyl)-4,5-dihydro-3-(2-hydroxyethyl)-2-isoheptadecyl-1H-imidazolium inner salt",0,0,"1-(2-Carboxylethyl)-4,5-dihydro-3-(2-hydroxyethyl)-2-isoheptadecyl-1H-imidazolium inner salt",68630-96-6,DTXSID0021961,Benzophenone,119-61-9,0.43356643356643365,0.16144642634982315,0.3671875000000001,0.3671875000000001
DTXSID4047175,13081-97-5,Pentaerythritol Distearate,0,0,Pentaerythritol Distearate,13081-97-5,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.4265734265734267,0.1688995254052027,0.3593750000000001,0.3593750000000001
DTXSID6036384,139-08-2,Tetradecyldimethylbenzylammonium chloride,0,0,Tetradecyldimethylbenzylammonium chloride,139-08-2,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.4265734265734267,0.1688995254052027,0.3593750000000001,0.3593750000000001
DTXSID8051419,1652-63-7,Perfluorooctanesulfonamido ammonium iodide,0,0,Perfluorooctanesulfonamido ammonium iodide,1652-63-7,DTXSID0020315,Chloropicrin,76-06-2,0.4265734265734267,0.1688995254052027,0.3593750000000001,0.3593750000000001
DTXSID0041276,3010-24-0,"1-Octadecanaminium, N,N-bis(2-hydroxyethyl)-N-methyl-, chloride",0,0,"1-Octadecanaminium, N,N-bis(2-hydroxyethyl)-N-methyl-, chloride",3010-24-0,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.4195804195804196,0.17657701069755086,0.3515625,0.3515625
DTXSID0021969,121-33-5,4-Hydroxy-3-methoxybenzaldehyde,0,0,4-Hydroxy-3-methoxybenzaldehyde,121-33-5,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.4125874125874126,0.1844806846022618,0.34375,0.34375
DTXSID1029621,497-19-8,Carbonic acid sodium salt (1:2),0,0,Carbonic acid sodium salt (1:2),497-19-8,DTXSID7024902,Dazomet,533-74-4,0.4125874125874126,0.1844806846022618,0.34375,0.34375
DTXSID1051355,18662-52-7,Potassium carbonate trihydrate,0,0,Potassium carbonate trihydrate,18662-52-7,DTXSID7024902,Dazomet,533-74-4,0.4125874125874126,0.1844806846022618,0.34375,0.34375
DTXSID2052285,6132-02-1,Sodium carbonate hydrate (2:1:10),0,0,Sodium carbonate hydrate (2:1:10),6132-02-1,DTXSID7024902,Dazomet,533-74-4,0.4125874125874126,0.1844806846022618,0.34375,0.34375
DTXSID3051385,56399-31-6,Disodium carbonate heptahydrate,0,0,Disodium carbonate heptahydrate,56399-31-6,DTXSID7024902,Dazomet,533-74-4,0.4125874125874126,0.1844806846022618,0.34375,0.34375
DTXSID4049660,546-93-0,Magnesium carbonate (1:1),0,0,Magnesium carbonate (1:1),546-93-0,DTXSID7024902,Dazomet,533-74-4,0.4125874125874126,0.1844806846022618,0.34375,0.34375
DTXSID8020466,105-55-5,"N,N'-Diethylthiourea",0,0,"N,N'-Diethylthiourea",105-55-5,DTXSID7024902,Dazomet,533-74-4,0.4125874125874126,0.1844806846022618,0.34375,0.34375
DTXSID9021269,144-55-8,Sodium bicarbonate,0,0,Sodium bicarbonate,144-55-8,DTXSID7024902,Dazomet,533-74-4,0.4125874125874126,0.1844806846022618,0.34375,0.34375
DTXSID9027730,11097-59-9,"Aluminate (Al(OH)63-), (OC-6-11)-, magnesium carbonate hydroxide (2:6:1:4)",0,0,"Aluminate (Al(OH)63-), (OC-6-11)-, magnesium carbonate hydroxide (2:6:1:4)",11097-59-9,DTXSID7024902,Dazomet,533-74-4,0.4125874125874126,0.1844806846022618,0.34375,0.34375
DTXSID3041326,53404-49-2,"2,3-Pinanediol",1,0.14285714285714285,"2,3-Pinanediol",53404-49-2,DTXSID7024902,Dazomet,533-74-4,0.27972027972027974,0.37870923364203934,0.19531250000000003,0.3381696428571429
DTXSID00199589,51650-46-5,Magnesium p-toluenesulphonate,0,0,Magnesium p-toluenesulphonate,51650-46-5,DTXSID2020977,Nitromethane,75-52-5,0.4055944055944056,0.1926121839460474,0.33593750000000006,0.33593750000000006
DTXSID2044553,15046-75-0,Sodium 2-methylbenzenesulfonate,0,0,Sodium 2-methylbenzenesulfonate,15046-75-0,DTXSID2020977,Nitromethane,75-52-5,0.4055944055944056,0.1926121839460474,0.33593750000000006,0.33593750000000006
DTXSID5041645,38251-37-5,"Benzenesulfonic acid, 3-methyl-, sodium salt",0,0,"Benzenesulfonic acid, 3-methyl-, sodium salt",38251-37-5,DTXSID2020977,Nitromethane,75-52-5,0.4055944055944056,0.1926121839460474,0.33593750000000006,0.33593750000000006
DTXSID70190205,36747-44-1,Calcium p-toluenesulphonate,0,0,Calcium p-toluenesulphonate,36747-44-1,DTXSID2020977,Nitromethane,75-52-5,0.4055944055944056,0.1926121839460474,0.33593750000000006,0.33593750000000006
DTXSID70895824,53404-78-7,Sodium bis(2-aminoethyl) phosphate,0,0,Sodium bis(2-aminoethyl) phosphate,53404-78-7,DTXSID7024902,Dazomet,533-74-4,0.4055944055944056,0.1926121839460474,0.33593750000000006,0.33593750000000006
DTXSID9042415,657-84-1,Sodium 4-methylbenzenesulfonate,0,0,Sodium 4-methylbenzenesulfonate,657-84-1,DTXSID2020977,Nitromethane,75-52-5,0.4055944055944056,0.1926121839460474,0.33593750000000006,0.33593750000000006
DTXSID90884038,4124-42-9,"Benzenesulfonic acid, 4-methyl-, ammonium salt (1:1)",0,0,"Benzenesulfonic acid, 4-methyl-, ammonium salt (1:1)",4124-42-9,DTXSID2020977,Nitromethane,75-52-5,0.4055944055944056,0.1926121839460474,0.33593750000000006,0.33593750000000006
DTXSID90884871,16106-44-8,Potassium p-toluenesulfonate,0,0,Potassium p-toluenesulfonate,16106-44-8,DTXSID2020977,Nitromethane,75-52-5,0.4055944055944056,0.1926121839460474,0.33593750000000006,0.33593750000000006
DTXSID90949333,26447-09-6,2-Methylbenzene-1-sulfonic acid--ammonia (1/1),0,0,2-Methylbenzene-1-sulfonic acid--ammonia (1/1),26447-09-6,DTXSID2020977,Nitromethane,75-52-5,0.4055944055944056,0.1926121839460474,0.33593750000000006,0.33593750000000006
DTXSID1023784,554-13-2,Lithium carbonate,0,0,Lithium carbonate,554-13-2,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.39860139860139865,0.20097297553057916,0.32812500000000006,0.32812500000000006
DTXSID5020659,56-86-0,L-Glutamic acid,0,0,L-Glutamic acid,56-86-0,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.39860139860139865,0.20097297553057916,0.32812500000000006,0.32812500000000006
DTXSID5035618,1066-33-7,Ammonium hydrogen carbonate,0,0,Ammonium hydrogen carbonate,1066-33-7,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.39860139860139865,0.20097297553057916,0.32812500000000006,0.32812500000000006
DTXSID5047457,506-87-6,Ammonium carbonate,0,0,Ammonium carbonate,506-87-6,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.39860139860139865,0.20097297553057916,0.32812500000000006,0.32812500000000006
DTXSID70887244,70495-37-3,"Sulfuric acid, mono(2-ethylhexyl) ester, ammonium salt (1:1)",0,0,"Sulfuric acid, mono(2-ethylhexyl) ester, ammonium salt (1:1)",70495-37-3,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.39860139860139865,0.20097297553057916,0.32812500000000006,0.32812500000000006
DTXSID9020906,142-47-2,Sodium L-glutamate,0,0,Sodium L-glutamate,142-47-2,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.39860139860139865,0.20097297553057916,0.32812500000000006,0.32812500000000006
DTXSID1020358,7585-39-9,beta-Cyclodextrin,0,0,beta-Cyclodextrin,7585-39-9,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.39160839160839167,0.2095643518362367,0.32031250000000006,0.32031250000000006
DTXSID3027829,23783-42-8,"2,5,8,11-Tetraoxatridecan-13-ol",0,0,"2,5,8,11-Tetraoxatridecan-13-ol",23783-42-8,DTXSID2020977,Nitromethane,75-52-5,0.39160839160839167,0.2095643518362367,0.32031250000000006,0.32031250000000006
DTXSID5032523,2634-33-5,"1,2-Benzisothiazolin-3-one",0,0,"1,2-Benzisothiazolin-3-one",2634-33-5,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.39160839160839167,0.2095643518362367,0.32031250000000006,0.32031250000000006
DTXSID40953349,31307-92-3,Hexitolato--oxiranato (1/1),1,0.14285714285714285,Hexitolato--oxiranato (1/1),31307-92-3,DTXSID7024902,Dazomet,533-74-4,0.2587412587412588,0.4169384265398784,0.17187500000000008,0.3147321428571429
DTXSID00869573,113669-58-2,"Octane-1,2-disulfonic acid",0,0,"Octane-1,2-disulfonic acid",113669-58-2,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3846153846153847,0.21838742691298801,0.3125000000000001,0.3125000000000001
DTXSID3041667,18483-17-5,"1,3,6-Tri-O-galloyl-beta-D-glucopyranose",0,0,"1,3,6-Tri-O-galloyl-beta-D-glucopyranose",18483-17-5,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.3846153846153847,0.21838742691298801,0.3125000000000001,0.3125000000000001
DTXSID4027999,37971-36-1,"2-Phosphono-1,2,4-butanetricarboxylic acid",0,0,"2-Phosphono-1,2,4-butanetricarboxylic acid",37971-36-1,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3846153846153847,0.21838742691298801,0.3125000000000001,0.3125000000000001
DTXSID50890812,28088-63-3,"Benzenesulfonic acid, dimethyl-, calcium salt (2:1)",0,0,"Benzenesulfonic acid, dimethyl-, calcium salt (2:1)",28088-63-3,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3846153846153847,0.21838742691298801,0.3125000000000001,0.3125000000000001
DTXSID5052385,68039-12-3,"1-Ethyl-2-(heptadec-8-en-1-yl)-3-(2-hydroxyethyl)-4,5-dihydro-1H-imidazol-3-ium ethyl sulfate",1,0.14285714285714285,"1-Ethyl-2-(heptadec-8-en-1-yl)-3-(2-hydroxyethyl)-4,5-dihydro-1H-imidazol-3-ium ethyl sulfate",68039-12-3,DTXSID7024902,Dazomet,533-74-4,0.2517482517482518,0.430115288763099,0.16406250000000003,0.3069196428571429
DTXSID7052448,70206-24-5,"2-[(8Z)-Heptadec-8-en-1-yl]-1-methyl-1-{2-[(9Z)-octadec-9-enoylamino]ethyl}-4,5-dihydro-1H-imidazol-1-ium methyl sulfate",1,0.14285714285714285,"2-[(8Z)-Heptadec-8-en-1-yl]-1-methyl-1-{2-[(9Z)-octadec-9-enoylamino]ethyl}-4,5-dihydro-1H-imidazol-1-ium methyl sulfate",70206-24-5,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.2517482517482518,0.430115288763099,0.16406250000000003,0.3069196428571429
DTXSID5021253,128-44-9,Sodium saccharin,0,0,Sodium saccharin,128-44-9,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.37762237762237766,0.22744313246537842,0.30468750000000006,0.30468750000000006
DTXSID5036478,38916-42-6,Tetrasodium N-(3-carboxyl-1-sulfopropyl)-N-stearyl aspartate,0,0,Tetrasodium N-(3-carboxyl-1-sulfopropyl)-N-stearyl aspartate,38916-42-6,DTXSID7024902,Dazomet,533-74-4,0.37762237762237766,0.22744313246537842,0.30468750000000006,0.30468750000000006
DTXSID7021992,82385-42-0,Sodium saccharin hydrate,0,0,Sodium saccharin hydrate,82385-42-0,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.37762237762237766,0.22744313246537842,0.30468750000000006,0.30468750000000006
DTXSID00987004,67633-86-7,Magnesium bis(octyl sulfate),0,0,Magnesium bis(octyl sulfate),67633-86-7,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3706293706293707,0.23673221413855,0.29687500000000006,0.29687500000000006
DTXSID2042434,30862-33-0,"Sulfuric acid, monooctyl ester, potassium salt",0,0,"Sulfuric acid, monooctyl ester, potassium salt",30862-33-0,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3706293706293707,0.23673221413855,0.29687500000000006,0.29687500000000006
DTXSID3020043,97-59-6,Allantoin,0,0,Allantoin,97-59-6,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3706293706293707,0.23673221413855,0.29687500000000006,0.29687500000000006
DTXSID3042508,69-93-2,Uric acid,0,0,Uric acid,69-93-2,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3706293706293707,0.23673221413855,0.29687500000000006,0.29687500000000006
DTXSID5026918,112-53-8,1-Dodecanol,0,0,1-Dodecanol,112-53-8,DTXSID0021961,Benzophenone,119-61-9,0.3706293706293707,0.23673221413855,0.29687500000000006,0.29687500000000006
DTXSID6031380,496-46-8,Glycoluril,0,0,Glycoluril,496-46-8,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3706293706293707,0.23673221413855,0.29687500000000006,0.29687500000000006
DTXSID6041634,959-55-7,Benzyldimethyloctylammonium chloride,0,0,Benzyldimethyloctylammonium chloride,959-55-7,DTXSID7024902,Dazomet,533-74-4,0.3706293706293707,0.23673221413855,0.29687500000000006,0.29687500000000006
DTXSID9027360,1111-78-0,Ammonium carbamate,0,0,Ammonium carbamate,1111-78-0,DTXSID2020977,Nitromethane,75-52-5,0.3706293706293707,0.23673221413855,0.29687500000000006,0.29687500000000006
DTXSID9036226,142-31-4,Sodium octyl sulfate,0,0,Sodium octyl sulfate,142-31-4,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3706293706293707,0.23673221413855,0.29687500000000006,0.29687500000000006
DTXSID0027640,6915-15-7,Malic acid,0,0,Malic acid,6915-15-7,DTXSID2020977,Nitromethane,75-52-5,0.3636363636363637,0.24625522801216132,0.28906250000000006,0.28906250000000006
DTXSID0066034,16298-74-1,"Phosphoric acid, dibutyl ester, sodium salt",0,0,"Phosphoric acid, dibutyl ester, sodium salt",16298-74-1,DTXSID7024902,Dazomet,533-74-4,0.3636363636363637,0.24625522801216132,0.28906250000000006,0.28906250000000006
DTXSID0029559,78491-02-8,Diazolidinyl urea,0,0,Diazolidinyl urea,78491-02-8,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3566433566433567,0.25601253730902407,0.2812500000000001,0.2812500000000001
DTXSID5041641,609-54-1,"2,5-Dimethylbenzenesulfonic acid",0,0,"2,5-Dimethylbenzenesulfonic acid",609-54-1,DTXSID0021961,Benzophenone,119-61-9,0.3566433566433567,0.25601253730902407,0.2812500000000001,0.2812500000000001
DTXSID7042431,26856-96-2,"Sulfuric acid, monoisononyl ester, sodium salt",0,0,"Sulfuric acid, monoisononyl ester, sodium salt",26856-96-2,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3566433566433567,0.25601253730902407,0.2812500000000001,0.2812500000000001
DTXSID8035217,6440-58-0,"1,3-Dimethylol-5,5-dimethylhydantoin",0,0,"1,3-Dimethylol-5,5-dimethylhydantoin",6440-58-0,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3566433566433567,0.25601253730902407,0.2812500000000001,0.2812500000000001
DTXSID1023100,56-85-9,L-Glutamine,0,0,L-Glutamine,56-85-9,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.34965034965034975,0.26600430932519,0.2734375000000001,0.2734375000000001
DTXSID1026033,126-92-1,Sodium ethasulfate,0,0,Sodium ethasulfate,126-92-1,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.34965034965034975,0.26600430932519,0.2734375000000001,0.2734375000000001
DTXSID1040792,58-56-0,Pyridoxine hydrochloride,0,0,Pyridoxine hydrochloride,58-56-0,DTXSID7024902,Dazomet,533-74-4,0.34965034965034975,0.26600430932519,0.2734375000000001,0.2734375000000001
DTXSID1042156,5026-62-0,Methylparaben sodium,0,0,Methylparaben sodium,5026-62-0,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.34965034965034975,0.26600430932519,0.2734375000000001,0.2734375000000001
DTXSID1052321,637-39-8,Triethanolamine hydrochloride,0,0,Triethanolamine hydrochloride,637-39-8,DTXSID7024902,Dazomet,533-74-4,0.34965034965034975,0.26600430932519,0.2734375000000001,0.2734375000000001
DTXSID3062104,2016-56-0,1-Dodecanamine acetate,0,0,1-Dodecanamine acetate,2016-56-0,DTXSID6020359,Cyclohexanone,108-94-1,0.34965034965034975,0.26600430932519,0.2734375000000001,0.2734375000000001
DTXSID4023541,65-23-6,Pyridoxine,0,0,Pyridoxine,65-23-6,DTXSID7024902,Dazomet,533-74-4,0.34965034965034975,0.26600430932519,0.2734375000000001,0.2734375000000001
DTXSID8047503,555-43-1,Glyceryl tristearate,0,0,Glyceryl tristearate,555-43-1,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.34965034965034975,0.26600430932519,0.2734375000000001,0.2734375000000001
DTXSID0024553,123-77-3,Azodicarbonamide,0,0,Azodicarbonamide,123-77-3,DTXSID7024902,Dazomet,533-74-4,0.34265734265734266,0.27623051258815623,0.265625,0.265625
DTXSID5040548,63-68-3,L-Methionine,0,0,L-Methionine,63-68-3,DTXSID7024902,Dazomet,533-74-4,0.34265734265734266,0.27623051258815623,0.265625,0.265625
DTXSID9020821,59-51-8,DL-Methionine,0,0,DL-Methionine,59-51-8,DTXSID7024902,Dazomet,533-74-4,0.34265734265734266,0.27623051258815623,0.265625,0.265625
DTXSID10189971,36457-20-2,Butylparaben sodium,0,0,Butylparaben sodium,36457-20-2,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3356643356643357,0.2866909142497456,0.2578125,0.2578125
DTXSID2027624,6419-19-8,Aminotrimethylene phosphonic acid,0,0,Aminotrimethylene phosphonic acid,6419-19-8,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3356643356643357,0.2866909142497456,0.2578125,0.2578125
DTXSID3039240,28300-74-5,Antimony potassium tartrate trihydrate,0,0,Antimony potassium tartrate trihydrate,28300-74-5,DTXSID7024902,Dazomet,533-74-4,0.3356643356643357,0.2866909142497456,0.2578125,0.2578125
DTXSID3042348,35285-69-9,Propylparaben sodium,0,0,Propylparaben sodium,35285-69-9,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3356643356643357,0.2866909142497456,0.2578125,0.2578125
DTXSID5037028,57-09-0,Hexadecyltrimethylammonium bromide,0,0,Hexadecyltrimethylammonium bromide,57-09-0,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3356643356643357,0.2866909142497456,0.2578125,0.2578125
DTXSID5052096,4270-70-6,Triphenylsulfonium chloride,0,0,Triphenylsulfonium chloride,4270-70-6,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.3356643356643357,0.2866909142497456,0.2578125,0.2578125
DTXSID6026901,112-02-7,Hexadecyl trimethyl ammonium chloride,0,0,Hexadecyl trimethyl ammonium chloride,112-02-7,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.3356643356643357,0.2866909142497456,0.2578125,0.2578125
DTXSID6035491,5538-94-3,Dioctyldimethylammonium chloride,0,0,Dioctyldimethylammonium chloride,5538-94-3,DTXSID7024902,Dazomet,533-74-4,0.3356643356643357,0.2866909142497456,0.2578125,0.2578125
DTXSID8023632,87-69-4,L-Tartaric acid,0,0,L-Tartaric acid,87-69-4,DTXSID7024902,Dazomet,533-74-4,0.3356643356643357,0.2866909142497456,0.2578125,0.2578125
DTXSID0026252,101-02-0,Triphenyl phosphite,0,0,Triphenyl phosphite,101-02-0,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.3286713286713287,0.29738507772010603,0.25000000000000006,0.25000000000000006
DTXSID2075003,6153-56-6,Oxalic acid dihydrate,0,0,Oxalic acid dihydrate,6153-56-6,DTXSID7024902,Dazomet,533-74-4,0.3286713286713287,0.29738507772010603,0.25000000000000006,0.25000000000000006
DTXSID7027041,126-86-3,"2,4,7,9-Tetramethyl-5-decyne-4,7-diol",0,0,"2,4,7,9-Tetramethyl-5-decyne-4,7-diol",126-86-3,DTXSID0021961,Benzophenone,119-61-9,0.3286713286713287,0.29738507772010603,0.25000000000000006,0.25000000000000006
DTXSID0027939,28188-24-1,Pentaerythritol tristearate,0,0,Pentaerythritol tristearate,28188-24-1,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.3216783216783217,0.30831236054913386,0.24218750000000006,0.24218750000000006
DTXSID8047054,26658-19-5,Sorbitan tristearate,0,0,Sorbitan tristearate,26658-19-5,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.3216783216783217,0.30831236054913386,0.24218750000000006,0.24218750000000006
DTXSID1027970,31906-04-4,4-(4-Hydroxy-4-methylpentyl)cyclohex-3-ene-1-carbaldehyde,0,0,4-(4-Hydroxy-4-methylpentyl)cyclohex-3-ene-1-carbaldehyde,31906-04-4,DTXSID0021961,Benzophenone,119-61-9,0.31468531468531474,0.31947191256145246,0.23437500000000006,0.23437500000000006
DTXSID20894125,2/4/4468,"Zinc, bis(D-?gluconato-??O1,??O2)?-?, (T-?4)?-",0,0,"Zinc, bis(D-?gluconato-??O1,??O2)?-?, (T-?4)?-",2/4/4468,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.31468531468531474,0.31947191256145246,0.23437500000000006,0.23437500000000006
DTXSID4035960,527-09-3,Copper gluconate,0,0,Copper gluconate,527-09-3,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.31468531468531474,0.31947191256145246,0.23437500000000006,0.23437500000000006
DTXSID7027170,527-07-1,Sodium D-gluconate,0,0,Sodium D-gluconate,527-07-1,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.31468531468531474,0.31947191256145246,0.23437500000000006,0.23437500000000006
DTXSID7029617,299-27-4,Potassium D-gluconate,0,0,Potassium D-gluconate,299-27-4,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.31468531468531474,0.31947191256145246,0.23437500000000006,0.23437500000000006
DTXSID70956520,35087-77-5,Potassium hexonate,0,0,Potassium hexonate,35087-77-5,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.31468531468531474,0.31947191256145246,0.23437500000000006,0.23437500000000006
DTXSID8027169,526-95-4,D-Gluconic acid,0,0,D-Gluconic acid,526-95-4,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.31468531468531474,0.31947191256145246,0.23437500000000006,0.23437500000000006
DTXSID8042000,133-42-6,Gluconic acid,0,0,Gluconic acid,133-42-6,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.31468531468531474,0.31947191256145246,0.23437500000000006,0.23437500000000006
DTXSID3041669,150-25-4,Bicine,0,0,Bicine,150-25-4,DTXSID7024902,Dazomet,533-74-4,0.3076923076923077,0.3308626742508928,0.22656250000000003,0.22656250000000003
DTXSID6042155,13547-17-6,Methylenediurea,0,0,Methylenediurea,13547-17-6,DTXSID7024902,Dazomet,533-74-4,0.3076923076923077,0.3308626742508928,0.22656250000000003,0.22656250000000003
DTXSID6023602,110-15-6,Butanedioic acid,0,0,Butanedioic acid,110-15-6,DTXSID7024902,Dazomet,533-74-4,0.30069930069930073,0.34248337544019264,0.21875000000000003,0.21875000000000003
DTXSID2020929,98-92-0,Niacinamide,0,0,Niacinamide,98-92-0,DTXSID7024902,Dazomet,533-74-4,0.2867132867132867,0.36640845611198763,0.203125,0.203125
DTXSID4029353,32388-55-9,Acetylcedrene,1,0.14285714285714285,Acetylcedrene,32388-55-9,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.15384615384615385,0.6351399553775863,0.05468750000000001,0.19754464285714285
DTXSID5023588,50-70-4,D-Glucitol,0,0,D-Glucitol,50-70-4,DTXSID7024902,Dazomet,533-74-4,0.27972027972027974,0.37870923364203934,0.19531250000000003,0.19531250000000003
DTXSID5041643,1008-72-6,Sodium 2-formylbenzenesulfonate,0,0,Sodium 2-formylbenzenesulfonate,1008-72-6,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.27972027972027974,0.37870923364203934,0.19531250000000003,0.19531250000000003
DTXSID7030698,10016-20-3,alpha-Cyclodextrin,0,0,alpha-Cyclodextrin,10016-20-3,DTXSID7024902,Dazomet,533-74-4,0.27972027972027974,0.37870923364203934,0.19531250000000003,0.19531250000000003
DTXSID8041610,147-81-9,Arabinose,0,0,Arabinose,147-81-9,DTXSID2020977,Nitromethane,75-52-5,0.27972027972027974,0.37870923364203934,0.19531250000000003,0.19531250000000003
