DTXSID,ss_cas,ss_chemname,total_enrich_feat,SS_score,uc_chemname,uc_cas,bc_DTXSID,bc_chemname,bc_cas,sr_cor,sr_pval,PS_score,prioritization_score
DTXSID1042079,55861-78-4,Isouron,0,0,Isouron,55861-78-4,DTXSID4021218,Quercetin,117-39-5,0.7552447552447553,0.006596543220806151,0.675925925925926,0.675925925925926
DTXSID2032348,3691-35-8,Chlorophacinone,0,0,Chlorophacinone,3691-35-8,DTXSID4020242,Captafol,2425-06-1,0.7552447552447553,0.006596543220806151,0.675925925925926,0.675925925925926
DTXSID2034338,12771-68-5,Ancymidol,0,0,Ancymidol,12771-68-5,DTXSID4021218,Quercetin,117-39-5,0.7552447552447553,0.006596543220806151,0.675925925925926,0.675925925925926
DTXSID2042355,119-12-0,Pyridaphenthion,0,0,Pyridaphenthion,119-12-0,DTXSID101017940,Fenvalerate,51630-58-1,0.7552447552447553,0.006596543220806151,0.675925925925926,0.675925925925926
DTXSID4026842,110-42-9,Methyl decanoate,0,0,Methyl decanoate,110-42-9,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.7552447552447553,0.006596543220806151,0.675925925925926,0.675925925925926
DTXSID4032378,82-66-6,Diphacinone,0,0,Diphacinone,82-66-6,DTXSID4020242,Captafol,2425-06-1,0.7552447552447553,0.006596543220806151,0.675925925925926,0.675925925925926
DTXSID5020603,142-59-6,Nabam-sodium,0,0,Nabam-sodium,142-59-6,DTXSID1021247,C.I. Basic Red 9 monohydrochloride,569-61-9,0.7552447552447553,0.006596543220806151,0.675925925925926,0.675925925925926
DTXSID5021465,12122-67-7,Zineb,0,0,Zineb,12122-67-7,DTXSID1021247,C.I. Basic Red 9 monohydrochloride,569-61-9,0.7552447552447553,0.006596543220806151,0.675925925925926,0.675925925925926
DTXSID5043978,129025-54-3,Clofencet,0,0,Clofencet,129025-54-3,DTXSID6025513,Malachite green oxalate,2437-29-8,0.7552447552447553,0.006596543220806151,0.675925925925926,0.675925925925926
DTXSID7058098,4234-79-1,Kelevan,2,0.2857142857142857,Kelevan,4234-79-1,DTXSID8034875,Pyridalyl,179101-81-6,0.5384615384615385,0.0749022866724823,0.38888888888888895,0.6746031746031746
DTXSID4058289,1166-46-7,Tetramethrin [(1R)-trans isomer],1,0.14285714285714285,Tetramethrin [(1R)-trans isomer],1166-46-7,DTXSID101017940,Fenvalerate,51630-58-1,0.6433566433566434,0.02795455282181709,0.5277777777777779,0.6706349206349207
DTXSID6058506,51348-90-4,(+)-cis-Tetramethrin,1,0.14285714285714285,(+)-cis-Tetramethrin,51348-90-4,DTXSID101017940,Fenvalerate,51630-58-1,0.6433566433566434,0.02795455282181709,0.5277777777777779,0.6706349206349207
DTXSID7034674,125225-28-7,Ipconazole,1,0.14285714285714285,Ipconazole,125225-28-7,DTXSID101017940,Fenvalerate,51630-58-1,0.6433566433566434,0.02795455282181709,0.5277777777777779,0.6706349206349207
DTXSID20984015,65400-98-8,"N-(3,4-Dichlorophenyl)-6-hydroxy-1,3-dimethyl-2,4-dioxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",0,0,"N-(3,4-Dichlorophenyl)-6-hydroxy-1,3-dimethyl-2,4-dioxo-1,2,3,4-tetrahydropyrimidine-5-carboxamide",65400-98-8,DTXSID4021218,Quercetin,117-39-5,0.7482517482517483,0.007353207261928149,0.6666666666666667,0.6666666666666667
DTXSID3057981,149961-52-4,Dimoxystrobin,0,0,Dimoxystrobin,149961-52-4,DTXSID4021218,Quercetin,117-39-5,0.7482517482517483,0.007353207261928149,0.6666666666666667,0.6666666666666667
DTXSID4037617,2631-37-0,Promecarb,0,0,Promecarb,2631-37-0,DTXSID8024238,Oryzalin,19044-88-3,0.7482517482517483,0.007353207261928149,0.6666666666666667,0.6666666666666667
DTXSID4040476,120928-09-8,Fenazaquin,0,0,Fenazaquin,120928-09-8,DTXSID101017940,Fenvalerate,51630-58-1,0.7482517482517483,0.007353207261928149,0.6666666666666667,0.6666666666666667
DTXSID6035156,122-70-3,2-Phenylethyl propionate,0,0,2-Phenylethyl propionate,122-70-3,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.7482517482517483,0.007353207261928149,0.6666666666666667,0.6666666666666667
DTXSID7035725,31366-95-7,Sodium 4-(2-methylbutan-2-yl)phenolate,0,0,Sodium 4-(2-methylbutan-2-yl)phenolate,31366-95-7,DTXSID5025607,Methyleugenol,93-15-2,0.7482517482517483,0.007353207261928149,0.6666666666666667,0.6666666666666667
DTXSID8041870,115-26-4,Dimefox,0,0,Dimefox,115-26-4,DTXSID5025607,Methyleugenol,93-15-2,0.7482517482517483,0.007353207261928149,0.6666666666666667,0.6666666666666667
DTXSID5024134,319-86-8,delta-Hexachlorocyclohexane,1,0.14285714285714285,delta-Hexachlorocyclohexane,319-86-8,DTXSID3020415,"1,2-Dibromoethane",106-93-4,0.6363636363636365,0.03011426472965619,0.5185185185185186,0.6613756613756614
DTXSID6023600,57-24-9,Strychnine,1,0.14285714285714285,Strychnine,57-24-9,DTXSID6025513,Malachite green oxalate,2437-29-8,0.6363636363636365,0.03011426472965619,0.5185185185185186,0.6613756613756614
DTXSID7020687,608-73-1,"1,2,3,4,5,6-Hexachlorocyclohexane",1,0.14285714285714285,"1,2,3,4,5,6-Hexachlorocyclohexane",608-73-1,DTXSID3020415,"1,2-Dibromoethane",106-93-4,0.6363636363636365,0.03011426472965619,0.5185185185185186,0.6613756613756614
DTXSID201016771,59962-53-7,"N-(5-(1,1-Dimethylethyl)-1,3,4-thiadiazol-2-yl)-N-methylurea",0,0,"N-(5-(1,1-Dimethylethyl)-1,3,4-thiadiazol-2-yl)-N-methylurea",59962-53-7,DTXSID2020892,Metronidazole,443-48-1,0.7412587412587414,0.008170639815899201,0.6574074074074076,0.6574074074074076
DTXSID201018822,72598-35-7,(-)-Serricornin,0,0,(-)-Serricornin,72598-35-7,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.7412587412587414,0.008170639815899201,0.6574074074074076,0.6574074074074076
DTXSID3032547,2593-15-9,Etridiazole,0,0,Etridiazole,2593-15-9,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.7412587412587414,0.008170639815899201,0.6574074074074076,0.6574074074074076
DTXSID6020690,70-30-4,Hexachlorophene,0,0,Hexachlorophene,70-30-4,DTXSID7024110,Fluvalinate,69409-94-5,0.7412587412587414,0.008170639815899201,0.6574074074074076,0.6574074074074076
DTXSID2035302,53120-27-7,"(3Z,13Z)-3,13-Octadecadien-1-yl acetate",1,0.14285714285714285,"(3Z,13Z)-3,13-Octadecadien-1-yl acetate",53120-27-7,DTXSID101017940,Fenvalerate,51630-58-1,0.6293706293706295,0.032394749720125744,0.5092592592592594,0.6521164021164023
DTXSID30893861,86252-74-6,"(2E,13Z)-2,13-Octadecadien-1-yl acetate",1,0.14285714285714285,"(2E,13Z)-2,13-Octadecadien-1-yl acetate",86252-74-6,DTXSID101017940,Fenvalerate,51630-58-1,0.6293706293706295,0.032394749720125744,0.5092592592592594,0.6521164021164023
DTXSID7035301,53120-26-6,"(3E,13Z)-Octadecadien-1-yl acetate",1,0.14285714285714285,"(3E,13Z)-Octadecadien-1-yl acetate",53120-26-6,DTXSID101017940,Fenvalerate,51630-58-1,0.6293706293706295,0.032394749720125744,0.5092592592592594,0.6521164021164023
DTXSID8026931,112-86-7,(13Z)-Docos-13-enoic acid,1,0.14285714285714285,(13Z)-Docos-13-enoic acid,112-86-7,DTXSID8034875,Pyridalyl,179101-81-6,0.6293706293706295,0.032394749720125744,0.5092592592592594,0.6521164021164023
DTXSID1034424,137-41-7,Potassium N-methyldithiocarbamate,0,0,Potassium N-methyldithiocarbamate,137-41-7,DTXSID7020398,"2,4-Diaminoanisole sulfate",39156-41-7,0.7342657342657344,0.00905209711737095,0.6481481481481483,0.6481481481481483
DTXSID2040361,6734-80-1,Metam-sodium hydrate,0,0,Metam-sodium hydrate,6734-80-1,DTXSID7020398,"2,4-Diaminoanisole sulfate",39156-41-7,0.7342657342657344,0.00905209711737095,0.6481481481481483,0.6481481481481483
DTXSID4025117,624-92-0,Methyl disulfide,0,0,Methyl disulfide,624-92-0,DTXSID3020415,"1,2-Dibromoethane",106-93-4,0.7342657342657344,0.00905209711737095,0.6481481481481483,0.6481481481481483
DTXSID60155848,128275-31-0,Phthalimidoperoxycaproic acid,0,0,Phthalimidoperoxycaproic acid,128275-31-0,DTXSID4021218,Quercetin,117-39-5,0.7342657342657344,0.00905209711737095,0.6481481481481483,0.6481481481481483
DTXSID6032518,1192-52-5,"4,5-Dichloro-3H-1,2-dithiol-3-one",0,0,"4,5-Dichloro-3H-1,2-dithiol-3-one",1192-52-5,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.7342657342657344,0.00905209711737095,0.6481481481481483,0.6481481481481483
DTXSID8063830,5395-50-6,Tetramethylol acetylenediurea,0,0,Tetramethylol acetylenediurea,5395-50-6,DTXSID1021247,C.I. Basic Red 9 monohydrochloride,569-61-9,0.7342657342657344,0.00905209711737095,0.6481481481481483,0.6481481481481483
DTXSID80895118,517875-34-2,Fenpicoxamid,0,0,Fenpicoxamid,517875-34-2,DTXSID6025513,Malachite green oxalate,2437-29-8,0.7342657342657344,0.00905209711737095,0.6481481481481483,0.6481481481481483
DTXSID4041787,25402-06-6,Cinerin I,1,0.14285714285714285,Cinerin I,25402-06-6,DTXSID101017940,Fenvalerate,51630-58-1,0.6223776223776225,0.03480012285534383,0.5000000000000001,0.642857142857143
DTXSID1034551,42721-99-3,Diphacinone-sodium,0,0,Diphacinone-sodium,42721-99-3,DTXSID4020242,Captafol,2425-06-1,0.7272727272727274,0.0100009174971863,0.6388888888888891,0.6388888888888891
DTXSID20912010,11113-80-7,"1-(5-Amino-5-deoxyhexodialdo-1,4-furanosyl)-4-hydroxy-2-oxo-1,2-dihydropyrimidine-5-carboxylic acid",0,0,"1-(5-Amino-5-deoxyhexodialdo-1,4-furanosyl)-4-hydroxy-2-oxo-1,2-dihydropyrimidine-5-carboxylic acid",11113-80-7,DTXSID1021247,C.I. Basic Red 9 monohydrochloride,569-61-9,0.7272727272727274,0.0100009174971863,0.6388888888888891,0.6388888888888891
DTXSID5058141,61432-55-1,Dimepiperate,0,0,Dimepiperate,61432-55-1,DTXSID1023869,Ametryn,834-12-8,0.7272727272727274,0.0100009174971863,0.6388888888888891,0.6388888888888891
DTXSID6034425,36756-79-3,Tiocarbazil,0,0,Tiocarbazil,36756-79-3,DTXSID1023869,Ametryn,834-12-8,0.7272727272727274,0.0100009174971863,0.6388888888888891,0.6388888888888891
DTXSID6041761,123-03-5,Cetylpyridinium chloride,0,0,Cetylpyridinium chloride,123-03-5,DTXSID4021218,Quercetin,117-39-5,0.7272727272727274,0.0100009174971863,0.6388888888888891,0.6388888888888891
DTXSID70956247,34769-44-3,"Sodium 4,8-diacetyl-1-hydroxy-2,9a-dimethyl-7,9-dioxo-7,8,9,9a-tetrahydrodibenzo[b,d]furan-3-olate",0,0,"Sodium 4,8-diacetyl-1-hydroxy-2,9a-dimethyl-7,9-dioxo-7,8,9,9a-tetrahydrodibenzo[b,d]furan-3-olate",34769-44-3,DTXSID6025513,Malachite green oxalate,2437-29-8,0.7272727272727274,0.0100009174971863,0.6388888888888891,0.6388888888888891
DTXSID0069389,60239-68-1,Undecylenamide DEA,2,0.2857142857142857,Undecylenamide DEA,60239-68-1,DTXSID5025607,Methyleugenol,93-15-2,0.5104895104895106,0.09360538002826373,0.351851851851852,0.6375661375661377
DTXSID501016099,53963-06-7,"7,?11-?Hexadecadien-?1-?ol, (7Z,?11Z)?-",1,0.14285714285714285,"7,?11-?Hexadecadien-?1-?ol, (7Z,?11Z)?-",53963-06-7,DTXSID101017940,Fenvalerate,51630-58-1,0.6153846153846154,0.037334511366369796,0.49074074074074076,0.6335978835978836
DTXSID3052725,65907-30-4,Furathiocarb,0,0,Furathiocarb,65907-30-4,DTXSID101017940,Fenvalerate,51630-58-1,0.7202797202797203,0.011020518688963307,0.6296296296296297,0.6296296296296297
DTXSID4041783,1918-13-4,Chlorthiamid,0,0,Chlorthiamid,1918-13-4,DTXSID6025513,Malachite green oxalate,2437-29-8,0.7202797202797203,0.011020518688963307,0.6296296296296297,0.6296296296296297
DTXSID5037521,919-86-8,Demeton-S-methyl,0,0,Demeton-S-methyl,919-86-8,DTXSID5025607,Methyleugenol,93-15-2,0.7202797202797203,0.011020518688963307,0.6296296296296297,0.6296296296296297
DTXSID6042492,1420-06-0,Trifenmorph,0,0,Trifenmorph,1420-06-0,DTXSID8034586,Etoxazole,153233-91-1,0.7202797202797203,0.011020518688963307,0.6296296296296297,0.6296296296296297
DTXSID7037553,15457-05-3,Fluorodifen,0,0,Fluorodifen,15457-05-3,DTXSID1023869,Ametryn,834-12-8,0.7202797202797203,0.011020518688963307,0.6296296296296297,0.6296296296296297
DTXSID9032535,95266-40-3,Trinexapac-ethyl,1,0.14285714285714285,Trinexapac-ethyl,95266-40-3,DTXSID5025607,Methyleugenol,93-15-2,0.6083916083916084,0.04000204878864573,0.4814814814814815,0.6243386243386244
DTXSID1022053,534-52-1,"2-Methyl-4,6-dinitrophenol",0,0,"2-Methyl-4,6-dinitrophenol",534-52-1,DTXSID2020892,Metronidazole,443-48-1,0.7132867132867134,0.012114394881595453,0.6203703703703706,0.6203703703703706
DTXSID1041766,103-17-3,Chlorbenside,0,0,Chlorbenside,103-17-3,DTXSID8034875,Pyridalyl,179101-81-6,0.7132867132867134,0.012114394881595453,0.6203703703703706,0.6203703703703706
DTXSID2041622,82560-54-1,Benfuracarb,0,0,Benfuracarb,82560-54-1,DTXSID101017940,Fenvalerate,51630-58-1,0.7132867132867134,0.012114394881595453,0.6203703703703706,0.6203703703703706
DTXSID7047641,112-66-3,Dodecyl acetate,0,0,Dodecyl acetate,112-66-3,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.7132867132867134,0.012114394881595453,0.6203703703703706,0.6203703703703706
DTXSID9034361,90823-38-4,Denatonium saccharide,0,0,Denatonium saccharide,90823-38-4,DTXSID6025513,Malachite green oxalate,2437-29-8,0.7132867132867134,0.012114394881595453,0.6203703703703706,0.6203703703703706
DTXSID3036496,797-63-7,Levonorgestrel,3,0.42857142857142855,Levonorgestrel,797-63-7,DTXSID7024110,Fluvalinate,69409-94-5,0.3846153846153847,0.21838742691298801,0.18518518518518529,0.6137566137566138
DTXSID1041978,101463-69-8,Flufenoxuron,0,0,Flufenoxuron,101463-69-8,DTXSID8024238,Oryzalin,19044-88-3,0.7062937062937064,0.01328611352164718,0.6111111111111112,0.6111111111111112
DTXSID9057925,105779-78-0,Pyrimidifen,0,0,Pyrimidifen,105779-78-0,DTXSID8034875,Pyridalyl,179101-81-6,0.7062937062937064,0.01328611352164718,0.6111111111111112,0.6111111111111112
DTXSID9041788,121-20-0,Cinerin II,1,0.14285714285714285,Cinerin II,121-20-0,DTXSID101017940,Fenvalerate,51630-58-1,0.5944055944055945,0.04575310008649374,0.462962962962963,0.6058201058201058
DTXSID0034483,82027-59-6,Cupric triethanolamine,0,0,Cupric triethanolamine,82027-59-6,DTXSID7020398,"2,4-Diaminoanisole sulfate",39156-41-7,0.6993006993006995,0.014539311870507278,0.6018518518518521,0.6018518518518521
DTXSID5020445,94-11-1,"2,4-D isopropyl ester",0,0,"2,4-D isopropyl ester",94-11-1,DTXSID1023869,Ametryn,834-12-8,0.6993006993006995,0.014539311870507278,0.6018518518518521,0.6018518518518521
DTXSID6041347,1713-15-1,"2,4-D-isobutyl",0,0,"2,4-D-isobutyl",1713-15-1,DTXSID1023869,Ametryn,834-12-8,0.6993006993006995,0.014539311870507278,0.6018518518518521,0.6018518518518521
DTXSID8034792,5259-88-1,Oxycarboxin,0,0,Oxycarboxin,5259-88-1,DTXSID4021218,Quercetin,117-39-5,0.6993006993006995,0.014539311870507278,0.6018518518518521,0.6018518518518521
DTXSID8052859,5625-90-1,"4,4-Methylenedimorpholine",0,0,"4,4-Methylenedimorpholine",5625-90-1,DTXSID7020398,"2,4-Diaminoanisole sulfate",39156-41-7,0.6993006993006995,0.014539311870507278,0.6018518518518521,0.6018518518518521
DTXSID80971724,56289-76-0,[2-(2-Butoxyethoxy)ethoxy]methanol,0,0,[2-(2-Butoxyethoxy)ethoxy]methanol,56289-76-0,DTXSID5025607,Methyleugenol,93-15-2,0.6993006993006995,0.014539311870507278,0.6018518518518521,0.6018518518518521
DTXSID9032589,28772-56-7,Bromadiolone,0,0,Bromadiolone,28772-56-7,DTXSID7024110,Fluvalinate,69409-94-5,0.6993006993006995,0.014539311870507278,0.6018518518518521,0.6018518518518521
DTXSID2034382,28434-01-7,Bioresmethrin,1,0.14285714285714285,Bioresmethrin,28434-01-7,DTXSID8034875,Pyridalyl,179101-81-6,0.5874125874125875,0.04884485830929574,0.4537037037037038,0.5965608465608466
DTXSID9042043,3960-05-2,"Hexahydro-1,3,5-tris(3-methoxypropyl)-s-triazine",1,0.14285714285714285,"Hexahydro-1,3,5-tris(3-methoxypropyl)-s-triazine",3960-05-2,DTXSID101017940,Fenvalerate,51630-58-1,0.5874125874125875,0.04884485830929574,0.4537037037037038,0.5965608465608466
DTXSID0034774,121451-02-3,Noviflumuron,0,0,Noviflumuron,121451-02-3,DTXSID8024238,Oryzalin,19044-88-3,0.6923076923076924,0.01587769332201156,0.5925925925925927,0.5925925925925927
DTXSID1023576,81-27-6,Sennoside A,0,0,Sennoside A,81-27-6,DTXSID4021218,Quercetin,117-39-5,0.6923076923076924,0.01587769332201156,0.5925925925925927,0.5925925925925927
DTXSID10893627,1031756-98-5,Cyclaniliprole,0,0,Cyclaniliprole,1031756-98-5,DTXSID7024110,Fluvalinate,69409-94-5,0.6923076923076924,0.01587769332201156,0.5925925925925927,0.5925925925925927
DTXSID601016747,58249-25-5,"1,2-Benzisothiazol-3(2H)-One, Sodium Salt",0,0,"1,2-Benzisothiazol-3(2H)-One, Sodium Salt",58249-25-5,DTXSID6025513,Malachite green oxalate,2437-29-8,0.6923076923076924,0.01587769332201156,0.5925925925925927,0.5925925925925927
DTXSID4032536,39515-40-7,Cyphenothrin,1,0.14285714285714285,Cyphenothrin,39515-40-7,DTXSID101017940,Fenvalerate,51630-58-1,0.5804195804195805,0.05208624175002753,0.4444444444444446,0.5873015873015874
DTXSID4032536,39515-40-7,Cyphenothrin,1,0.14285714285714285,Cyphenothrin,39515-40-7,DTXSID8034875,Pyridalyl,179101-81-6,0.5804195804195805,0.05208624175002753,0.4444444444444446,0.5873015873015874
DTXSID40862341,638-59-5,Myristyl acetate,0,0,Myristyl acetate,638-59-5,DTXSID101017940,Fenvalerate,51630-58-1,0.6853146853146853,0.017305023487059572,0.5833333333333333,0.5833333333333333
DTXSID8034746,1854-23-5,"4,4'-(2-Ethyl-2-nitrotrimethylene)dimorpholine",0,0,"4,4'-(2-Ethyl-2-nitrotrimethylene)dimorpholine",1854-23-5,DTXSID2020892,Metronidazole,443-48-1,0.6853146853146853,0.017305023487059572,0.5833333333333333,0.5833333333333333
DTXSID2035649,7/4/4299,"1,2-Benzisothiazol-3(2H)-one, 2-butyl-",0,0,"1,2-Benzisothiazol-3(2H)-one, 2-butyl-",7/4/4299,DTXSID1023869,Ametryn,834-12-8,0.6783216783216784,0.01882512605252116,0.5740740740740742,0.5740740740740742
DTXSID3041457,195251-34-4,3-(Butylacetylamino)propionic acid,0,0,3-(Butylacetylamino)propionic acid,195251-34-4,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.6783216783216784,0.01882512605252116,0.5740740740740742,0.5740740740740742
DTXSID7041910,17109-49-8,Edifenphos,0,0,Edifenphos,17109-49-8,DTXSID4021218,Quercetin,117-39-5,0.6783216783216784,0.01882512605252116,0.5740740740740742,0.5740740740740742
DTXSID0034304,51173-63-8,"Acetic acid, (2,4-dichlorophenoxy)-, compd. with methanamine (1:1)",0,0,"Acetic acid, (2,4-dichlorophenoxy)-, compd. with methanamine (1:1)",51173-63-8,DTXSID2020892,Metronidazole,443-48-1,0.6713286713286714,0.020441878422450543,0.5648148148148149,0.5648148148148149
DTXSID3034583,2122-70-5,Ethyl 1-naphthaleneacetate,0,0,Ethyl 1-naphthaleneacetate,2122-70-5,DTXSID1023869,Ametryn,834-12-8,0.6713286713286714,0.020441878422450543,0.5648148148148149,0.5648148148148149
DTXSID4020743,75-47-8,Iodoform,0,0,Iodoform,75-47-8,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.6713286713286714,0.020441878422450543,0.5648148148148149,0.5648148148148149
DTXSID4058104,447399-55-5,Pyroxasulfone,0,0,Pyroxasulfone,447399-55-5,DTXSID1023869,Ametryn,834-12-8,0.6713286713286714,0.020441878422450543,0.5648148148148149,0.5648148148148149
DTXSID7022201,2905-69-3,"Methyl 2,5-dichlorobenzoate",0,0,"Methyl 2,5-dichlorobenzoate",2905-69-3,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.6713286713286714,0.020441878422450543,0.5648148148148149,0.5648148148148149
DTXSID9042469,640-15-3,Thiometon,0,0,Thiometon,640-15-3,DTXSID5025607,Methyleugenol,93-15-2,0.6713286713286714,0.020441878422450543,0.5648148148148149,0.5648148148148149
DTXSID9046528,2390-68-3,Didecyldimethylammonium bromide,0,0,Didecyldimethylammonium bromide,2390-68-3,DTXSID4021218,Quercetin,117-39-5,0.6713286713286714,0.020441878422450543,0.5648148148148149,0.5648148148148149
DTXSID1058212,90035-08-8,Flocoumafen,1,0.14285714285714285,Flocoumafen,90035-08-8,DTXSID7024110,Fluvalinate,69409-94-5,0.5594405594405595,0.06274871992683886,0.4166666666666667,0.5595238095238095
DTXSID301016750,86423-37-2,"1,3-Propanediamine, N-(3-aminopropyl)-N-octyl-",0,0,"1,3-Propanediamine, N-(3-aminopropyl)-N-octyl-",86423-37-2,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.6643356643356645,0.022159207150302333,0.5555555555555557,0.5555555555555557
DTXSID3041320,126-15-8,"2,3,4,5-Bisbutylene tetrafurfural",0,0,"2,3,4,5-Bisbutylene tetrafurfural",126-15-8,DTXSID5025607,Methyleugenol,93-15-2,0.6643356643356645,0.022159207150302333,0.5555555555555557,0.5555555555555557
DTXSID80216420,66227-09-6,Propyl-3-tert-butylphenoxyacetate,0,0,Propyl-3-tert-butylphenoxyacetate,66227-09-6,DTXSID1023869,Ametryn,834-12-8,0.6643356643356645,0.022159207150302333,0.5555555555555557,0.5555555555555557
DTXSID0041698,34681-23-7,Butoxycarboxim,1,0.14285714285714285,Butoxycarboxim,34681-23-7,DTXSID2020892,Metronidazole,443-48-1,0.5524475524475525,0.06662900144879341,0.40740740740740744,0.5502645502645502
DTXSID4032374,104653-34-1,Difethialone,1,0.14285714285714285,Difethialone,104653-34-1,DTXSID4021218,Quercetin,117-39-5,0.5524475524475525,0.06662900144879341,0.40740740740740744,0.5502645502645502
DTXSID2021943,112-12-9,2-Undecanone,0,0,2-Undecanone,112-12-9,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.6573426573426574,0.02398108317146215,0.5462962962962964,0.5462962962962964
DTXSID2042359,88283-41-4,Pyrifenox,0,0,Pyrifenox,88283-41-4,DTXSID8034586,Etoxazole,153233-91-1,0.6573426573426574,0.02398108317146215,0.5462962962962964,0.5462962962962964
DTXSID301016748,180128-56-7,"Disulfide, chloromethyl octyl",0,0,"Disulfide, chloromethyl octyl",180128-56-7,DTXSID3020415,"1,2-Dibromoethane",106-93-4,0.6573426573426574,0.02398108317146215,0.5462962962962964,0.5462962962962964
DTXSID4037582,17040-19-6,Demeton-S-methylsulphon,0,0,Demeton-S-methylsulphon,17040-19-6,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.6573426573426574,0.02398108317146215,0.5462962962962964,0.5462962962962964
DTXSID5020314,2227-13-6,Tetrasul,0,0,Tetrasul,2227-13-6,DTXSID7024110,Fluvalinate,69409-94-5,0.6573426573426574,0.02398108317146215,0.5462962962962964,0.5462962962962964
DTXSID6058057,337458-27-2,Pyrifluquinazon,0,0,Pyrifluquinazon,337458-27-2,DTXSID4021218,Quercetin,117-39-5,0.6573426573426574,0.02398108317146215,0.5462962962962964,0.5462962962962964
DTXSID90165596,15435-29-7,Bromochlorophene,0,0,Bromochlorophene,15435-29-7,DTXSID7024110,Fluvalinate,69409-94-5,0.6573426573426574,0.02398108317146215,0.5462962962962964,0.5462962962962964
DTXSID00197560,486-35-1,Daphnetin,0,0,Daphnetin,486-35-1,DTXSID7020398,"2,4-Diaminoanisole sulfate",39156-41-7,0.6503496503496504,0.025911516845969543,0.5370370370370371,0.5370370370370371
DTXSID8058162,688046-61-9,Pyriofenone,0,0,Pyriofenone,688046-61-9,DTXSID1023869,Ametryn,834-12-8,0.6503496503496504,0.025911516845969543,0.5370370370370371,0.5370370370370371
DTXSID9032371,2227-17-0,Dienochlor,0,0,Dienochlor,2227-17-0,DTXSID8034875,Pyridalyl,179101-81-6,0.6503496503496504,0.025911516845969543,0.5370370370370371,0.5370370370370371
DTXSID2035774,58594-45-9,(Z)-13-Octadecenal,1,0.14285714285714285,(Z)-13-Octadecenal,58594-45-9,DTXSID101017940,Fenvalerate,51630-58-1,0.5384615384615385,0.0749022866724823,0.38888888888888895,0.5317460317460319
DTXSID1037511,24934-91-6,Chlormephos,0,0,Chlormephos,24934-91-6,DTXSID5025607,Methyleugenol,93-15-2,0.6433566433566434,0.02795455282181709,0.5277777777777779,0.5277777777777779
DTXSID4058077,3766-81-2,Fenobucarb,0,0,Fenobucarb,3766-81-2,DTXSID1023869,Ametryn,834-12-8,0.6433566433566434,0.02795455282181709,0.5277777777777779,0.5277777777777779
DTXSID50181939,27512-72-7,Ethyl 5-chloro-1H-indazole-3-acetate,0,0,Ethyl 5-chloro-1H-indazole-3-acetate,27512-72-7,DTXSID5025607,Methyleugenol,93-15-2,0.6433566433566434,0.02795455282181709,0.5277777777777779,0.5277777777777779
DTXSID5041691,35256-85-0,Butam,0,0,Butam,35256-85-0,DTXSID1023869,Ametryn,834-12-8,0.6433566433566434,0.02795455282181709,0.5277777777777779,0.5277777777777779
DTXSID5045881,1715-30-6,Alexidine dihydrochloride,0,0,Alexidine dihydrochloride,1715-30-6,DTXSID4020242,Captafol,2425-06-1,0.6433566433566434,0.02795455282181709,0.5277777777777779,0.5277777777777779
DTXSID7041964,38260-54-7,Etrimfos,0,0,Etrimfos,38260-54-7,DTXSID101017940,Fenvalerate,51630-58-1,0.6433566433566434,0.02795455282181709,0.5277777777777779,0.5277777777777779
DTXSID7059806,321-14-2,"Benzoic acid, 5-chloro-2-hydroxy-",0,0,"Benzoic acid, 5-chloro-2-hydroxy-",321-14-2,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.6433566433566434,0.02795455282181709,0.5277777777777779,0.5277777777777779
DTXSID3041906,19379-90-9,Benzyldodecylbis(2-hydroxyethyl)ammonium chloride,0,0,Benzyldodecylbis(2-hydroxyethyl)ammonium chloride,19379-90-9,DTXSID6025513,Malachite green oxalate,2437-29-8,0.6363636363636365,0.03011426472965619,0.5185185185185186,0.5185185185185186
DTXSID5041851,1085-98-9,Dichlofluanid,0,0,Dichlofluanid,1085-98-9,DTXSID8034586,Etoxazole,153233-91-1,0.6363636363636365,0.03011426472965619,0.5185185185185186,0.5185185185185186
DTXSID5048051,163269-30-5,Bethoxazin,0,0,Bethoxazin,163269-30-5,DTXSID8034586,Etoxazole,153233-91-1,0.6363636363636365,0.03011426472965619,0.5185185185185186,0.5185185185185186
DTXSID5048051,163269-30-5,Bethoxazin,0,0,Bethoxazin,163269-30-5,DTXSID1023869,Ametryn,834-12-8,0.6363636363636365,0.03011426472965619,0.5185185185185186,0.5185185185185186
